id,doctor_id,datetime,is_available
32922,22,2026-09-07 9:00 AM,0
32923,22,2026-09-07 9:30 AM,1
32924,22,2026-09-07 10:00 AM,1
32925,22,2026-09-07 10:30 AM,0
32926,22,2026-09-07 11:00 AM,0
32927,22,2026-09-07 11:30 AM,1
32928,22,2026-09-07 12:00 PM,0
32929,22,2026-09-07 12:30 PM,1
32930,22,2026-09-07 1:00 PM,1
32931,22,2026-09-07 1:30 PM,1
32932,22,2026-09-07 2:00 PM,0
32933,22,2026-09-07 2:30 PM,0
32934,22,2026-09-07 3:00 PM,1
32935,22,2026-09-07 3:30 PM,1
32936,22,2026-09-07 4:00 PM,0
32937,22,2026-09-07 4:30 PM,1
32938,22,2026-09-07 5:00 PM,1
32939,22,2026-09-07 5:30 PM,1
32940,23,2026-09-07 8:00 AM,1
32941,23,2026-09-07 8:30 AM,1
32942,23,2026-09-07 9:00 AM,1
32943,23,2026-09-07 9:30 AM,0
32944,23,2026-09-07 10:00 AM,1
32945,23,2026-09-07 10:30 AM,1
32946,23,2026-09-07 11:00 AM,1
32947,23,2026-09-07 11:30 AM,1
32948,23,2026-09-07 12:00 PM,1
32949,23,2026-09-07 12:30 PM,0
32950,23,2026-09-07 1:00 PM,1
32951,23,2026-09-07 1:30 PM,1
32952,23,2026-09-07 2:00 PM,1
32953,23,2026-09-07 2:30 PM,1
32954,23,2026-09-07 3:00 PM,1
32955,23,2026-09-07 3:30 PM,1
32956,23,2026-09-07 4:00 PM,0
32957,23,2026-09-07 4:30 PM,1
32958,23,2026-09-07 5:00 PM,0
32959,23,2026-09-07 5:30 PM,1
32960,24,2026-09-07 8:00 AM,1
32961,24,2026-09-07 8:30 AM,1
32962,24,2026-09-07 9:00 AM,1
32963,24,2026-09-07 9:30 AM,0
32964,24,2026-09-07 10:00 AM,1
32965,24,2026-09-07 10:30 AM,1
32966,24,2026-09-07 11:00 AM,1
32967,24,2026-09-07 11:30 AM,1
32968,24,2026-09-07 12:00 PM,1
32969,24,2026-09-07 12:30 PM,0
32970,24,2026-09-07 1:00 PM,1
32971,24,2026-09-07 1:30 PM,1
32972,24,2026-09-07 2:00 PM,0
32973,24,2026-09-07 2:30 PM,1
32974,24,2026-09-07 3:00 PM,0
32975,24,2026-09-07 3:30 PM,0
32976,24,2026-09-07 4:00 PM,1
32977,24,2026-09-07 4:30 PM,0
32978,24,2026-09-07 5:00 PM,0
32979,24,2026-09-07 5:30 PM,1
32980,25,2026-09-07 8:00 AM,1
32981,25,2026-09-07 8:30 AM,0
32982,25,2026-09-07 9:00 AM,1
32983,25,2026-09-07 9:30 AM,0
32984,25,2026-09-07 10:00 AM,1
32985,25,2026-09-07 10:30 AM,0
32986,25,2026-09-07 11:00 AM,1
32987,25,2026-09-07 11:30 AM,1
32988,25,2026-09-07 12:00 PM,0
32989,25,2026-09-07 12:30 PM,0
32990,25,2026-09-07 1:00 PM,1
32991,25,2026-09-07 1:30 PM,0
32992,25,2026-09-07 2:00 PM,1
32993,25,2026-09-07 2:30 PM,1
32994,25,2026-09-07 3:00 PM,0
32995,25,2026-09-07 3:30 PM,1
32996,25,2026-09-07 4:00 PM,0
32997,25,2026-09-07 4:30 PM,1
32998,25,2026-09-07 5:00 PM,1
32999,25,2026-09-07 5:30 PM,0
33000,26,2026-09-07 8:00 AM,1
33001,26,2026-09-07 8:30 AM,1
33002,26,2026-09-07 9:00 AM,1
33003,26,2026-09-07 9:30 AM,1
33004,26,2026-09-07 10:00 AM,1
33005,26,2026-09-07 10:30 AM,1
33006,26,2026-09-07 11:00 AM,1
33007,26,2026-09-07 11:30 AM,1
33008,26,2026-09-07 12:00 PM,1
33009,26,2026-09-07 12:30 PM,1
33010,26,2026-09-07 1:00 PM,1
33011,26,2026-09-07 1:30 PM,0
33012,26,2026-09-07 2:00 PM,1
33013,26,2026-09-07 2:30 PM,0
33014,26,2026-09-07 3:00 PM,1
33015,26,2026-09-07 3:30 PM,0
33016,26,2026-09-07 4:00 PM,1
33017,26,2026-09-07 4:30 PM,0
33018,26,2026-09-07 5:00 PM,1
33019,26,2026-09-07 5:30 PM,1
33020,27,2026-09-07 8:00 AM,0
33021,27,2026-09-07 8:30 AM,1
33022,27,2026-09-07 9:00 AM,1
33023,27,2026-09-07 9:30 AM,1
33024,27,2026-09-07 10:00 AM,1
33025,27,2026-09-07 10:30 AM,1
33026,27,2026-09-07 11:00 AM,1
33027,27,2026-09-07 11:30 AM,1
33028,27,2026-09-07 12:00 PM,1
33029,27,2026-09-07 12:30 PM,1
33030,27,2026-09-07 1:00 PM,1
33031,27,2026-09-07 1:30 PM,1
33032,27,2026-09-07 2:00 PM,1
33033,27,2026-09-07 2:30 PM,1
33034,27,2026-09-07 3:00 PM,1
33035,27,2026-09-07 3:30 PM,1
33036,27,2026-09-07 4:00 PM,0
33037,27,2026-09-07 4:30 PM,0
33038,27,2026-09-07 5:00 PM,1
33039,27,2026-09-07 5:30 PM,0
33040,0,2026-09-08 8:00 AM,1
33041,0,2026-09-08 8:30 AM,1
33042,0,2026-09-08 9:00 AM,1
33043,0,2026-09-08 9:30 AM,0
33044,0,2026-09-08 10:00 AM,1
33045,0,2026-09-08 10:30 AM,0
33046,0,2026-09-08 11:00 AM,1
33047,0,2026-09-08 11:30 AM,1
33048,0,2026-09-08 12:00 PM,1
33049,0,2026-09-08 12:30 PM,1
33050,0,2026-09-08 1:00 PM,0
33051,0,2026-09-08 1:30 PM,0
33052,0,2026-09-08 2:00 PM,0
33053,0,2026-09-08 2:30 PM,1
33054,0,2026-09-08 3:00 PM,1
33055,0,2026-09-08 3:30 PM,1
33056,0,2026-09-08 4:00 PM,0
33057,0,2026-09-08 4:30 PM,0
33058,0,2026-09-08 5:00 PM,1
33059,0,2026-09-08 5:30 PM,1
33060,1,2026-09-08 8:00 AM,1
33061,1,2026-09-08 8:30 AM,0
33062,1,2026-09-08 9:00 AM,1
33063,1,2026-09-08 9:30 AM,1
33064,1,2026-09-08 10:00 AM,1
33065,1,2026-09-08 10:30 AM,1
33066,1,2026-09-08 11:00 AM,0
33067,1,2026-09-08 11:30 AM,1
33068,1,2026-09-08 12:00 PM,1
33069,1,2026-09-08 12:30 PM,1
33070,1,2026-09-08 1:00 PM,1
33071,1,2026-09-08 1:30 PM,1
33072,1,2026-09-08 2:00 PM,1
33073,1,2026-09-08 2:30 PM,1
33074,1,2026-09-08 3:00 PM,0
33075,1,2026-09-08 3:30 PM,0
33076,1,2026-09-08 4:00 PM,1
33077,1,2026-09-08 4:30 PM,1
33078,1,2026-09-08 5:00 PM,1
33079,1,2026-09-08 5:30 PM,0
33080,2,2026-09-08 8:00 AM,1
33081,2,2026-09-08 8:30 AM,0
33082,2,2026-09-08 9:00 AM,1
33083,2,2026-09-08 9:30 AM,0
33084,2,2026-09-08 10:00 AM,1
33085,2,2026-09-08 10:30 AM,1
33086,2,2026-09-08 11:00 AM,1
33087,2,2026-09-08 11:30 AM,1
33088,2,2026-09-08 12:00 PM,1
33089,2,2026-09-08 12:30 PM,1
33090,2,2026-09-08 1:00 PM,1
33091,2,2026-09-08 1:30 PM,0
33092,2,2026-09-08 2:00 PM,1
33093,2,2026-09-08 2:30 PM,1
33094,2,2026-09-08 3:00 PM,1
33095,2,2026-09-08 3:30 PM,0
33096,2,2026-09-08 4:00 PM,1
33097,2,2026-09-08 4:30 PM,1
33098,2,2026-09-08 5:00 PM,0
33099,2,2026-09-08 5:30 PM,0
33100,3,2026-09-08 8:00 AM,1
33101,3,2026-09-08 8:30 AM,0
33102,3,2026-09-08 9:00 AM,1
33103,3,2026-09-08 9:30 AM,0
33104,3,2026-09-08 10:00 AM,0
33105,3,2026-09-08 10:30 AM,1
33106,3,2026-09-08 11:00 AM,1
33107,3,2026-09-08 11:30 AM,0
33108,3,2026-09-08 12:00 PM,1
33109,3,2026-09-08 12:30 PM,0
33110,3,2026-09-08 1:00 PM,1
33111,3,2026-09-08 1:30 PM,1
33112,3,2026-09-08 2:00 PM,1
33113,3,2026-09-08 2:30 PM,0
33114,3,2026-09-08 3:00 PM,1
33115,3,2026-09-08 3:30 PM,1
33116,3,2026-09-08 4:00 PM,0
33117,3,2026-09-08 4:30 PM,1
33118,3,2026-09-08 5:00 PM,0
33119,3,2026-09-08 5:30 PM,1
33120,4,2026-09-08 8:00 AM,1
33121,4,2026-09-08 8:30 AM,1
33122,4,2026-09-08 9:00 AM,1
33123,4,2026-09-08 9:30 AM,1
33124,4,2026-09-08 10:00 AM,1
33125,4,2026-09-08 10:30 AM,1
33126,4,2026-09-08 11:00 AM,1
33127,4,2026-09-08 11:30 AM,0
33128,4,2026-09-08 12:00 PM,0
33129,4,2026-09-08 12:30 PM,1
33130,4,2026-09-08 1:00 PM,0
33131,4,2026-09-08 1:30 PM,0
33132,4,2026-09-08 2:00 PM,1
33133,4,2026-09-08 2:30 PM,0
33134,4,2026-09-08 3:00 PM,0
33135,4,2026-09-08 3:30 PM,1
33136,4,2026-09-08 4:00 PM,1
33137,4,2026-09-08 4:30 PM,1
33138,4,2026-09-08 5:00 PM,1
33139,4,2026-09-08 5:30 PM,1
33140,5,2026-09-08 8:00 AM,0
33141,5,2026-09-08 8:30 AM,1
33142,5,2026-09-08 9:00 AM,1
33143,5,2026-09-08 9:30 AM,1
33144,5,2026-09-08 10:00 AM,0
33145,5,2026-09-08 10:30 AM,1
33146,5,2026-09-08 11:00 AM,1
33147,5,2026-09-08 11:30 AM,1
33148,5,2026-09-08 12:00 PM,1
33149,5,2026-09-08 12:30 PM,1
33150,5,2026-09-08 1:00 PM,1
33151,5,2026-09-08 1:30 PM,1
33152,5,2026-09-08 2:00 PM,0
33153,5,2026-09-08 2:30 PM,0
33154,5,2026-09-08 3:00 PM,1
33155,5,2026-09-08 3:30 PM,1
33156,5,2026-09-08 4:00 PM,0
33157,5,2026-09-08 4:30 PM,1
33158,5,2026-09-08 5:00 PM,1
33159,5,2026-09-08 5:30 PM,1
33160,6,2026-09-08 8:00 AM,0
33161,6,2026-09-08 8:30 AM,0
33162,6,2026-09-08 9:00 AM,1
33163,6,2026-09-08 9:30 AM,1
33164,6,2026-09-08 10:00 AM,1
33165,6,2026-09-08 10:30 AM,0
33166,6,2026-09-08 11:00 AM,0
33167,6,2026-09-08 11:30 AM,0
33168,6,2026-09-08 12:00 PM,1
33169,6,2026-09-08 12:30 PM,1
33170,6,2026-09-08 1:00 PM,1
33171,6,2026-09-08 1:30 PM,1
33172,6,2026-09-08 2:00 PM,1
33173,6,2026-09-08 2:30 PM,0
33174,6,2026-09-08 3:00 PM,1
33175,6,2026-09-08 3:30 PM,1
33176,6,2026-09-08 4:00 PM,1
33177,6,2026-09-08 4:30 PM,1
33178,6,2026-09-08 5:00 PM,1
33179,6,2026-09-08 5:30 PM,0
33180,7,2026-09-08 8:00 AM,0
33181,7,2026-09-08 8:30 AM,0
33182,7,2026-09-08 9:00 AM,0
33183,7,2026-09-08 9:30 AM,1
33184,7,2026-09-08 10:00 AM,1
33185,7,2026-09-08 10:30 AM,0
33186,7,2026-09-08 11:00 AM,0
33187,7,2026-09-08 11:30 AM,1
33188,7,2026-09-08 12:00 PM,1
33189,7,2026-09-08 12:30 PM,1
33190,7,2026-09-08 1:00 PM,1
33191,7,2026-09-08 1:30 PM,1
33192,7,2026-09-08 2:00 PM,1
33193,7,2026-09-08 2:30 PM,1
33194,7,2026-09-08 3:00 PM,1
33195,7,2026-09-08 3:30 PM,1
33196,7,2026-09-08 4:00 PM,0
33197,7,2026-09-08 4:30 PM,1
33198,7,2026-09-08 5:00 PM,1
33199,7,2026-09-08 5:30 PM,0
33200,8,2026-09-08 8:00 AM,1
33201,8,2026-09-08 8:30 AM,1
33202,8,2026-09-08 9:00 AM,1
33203,8,2026-09-08 9:30 AM,1
33204,8,2026-09-08 10:00 AM,0
33205,8,2026-09-08 10:30 AM,1
33206,8,2026-09-08 11:00 AM,0
33207,8,2026-09-08 11:30 AM,1
33208,8,2026-09-08 12:00 PM,1
33209,8,2026-09-08 12:30 PM,1
33210,8,2026-09-08 1:00 PM,0
33211,8,2026-09-08 1:30 PM,0
33212,8,2026-09-08 2:00 PM,0
33213,8,2026-09-08 2:30 PM,1
33214,8,2026-09-08 3:00 PM,1
33215,8,2026-09-08 3:30 PM,1
33216,8,2026-09-08 4:00 PM,1
33217,8,2026-09-08 4:30 PM,0
33218,8,2026-09-08 5:00 PM,1
33219,8,2026-09-08 5:30 PM,0
33220,9,2026-09-08 8:00 AM,1
33221,9,2026-09-08 8:30 AM,1
33222,9,2026-09-08 9:00 AM,1
33223,9,2026-09-08 9:30 AM,0
33224,9,2026-09-08 10:00 AM,1
33225,9,2026-09-08 10:30 AM,1
33226,9,2026-09-08 11:00 AM,1
33227,9,2026-09-08 11:30 AM,0
33228,9,2026-09-08 12:00 PM,0
33229,9,2026-09-08 12:30 PM,1
33230,9,2026-09-08 1:00 PM,1
33231,9,2026-09-08 1:30 PM,1
33232,9,2026-09-08 2:00 PM,1
33233,9,2026-09-08 2:30 PM,0
33234,9,2026-09-08 3:00 PM,1
33235,9,2026-09-08 3:30 PM,1
33236,9,2026-09-08 4:00 PM,1
33237,9,2026-09-08 4:30 PM,1
33238,9,2026-09-08 5:00 PM,1
33239,9,2026-09-08 5:30 PM,1
33240,10,2026-09-08 8:00 AM,1
33241,10,2026-09-08 8:30 AM,1
33242,10,2026-09-08 9:00 AM,1
33243,10,2026-09-08 9:30 AM,1
33244,10,2026-09-08 10:00 AM,1
33245,10,2026-09-08 10:30 AM,0
33246,10,2026-09-08 11:00 AM,1
33247,10,2026-09-08 11:30 AM,1
33248,10,2026-09-08 12:00 PM,1
33249,10,2026-09-08 12:30 PM,0
33250,10,2026-09-08 1:00 PM,1
33251,10,2026-09-08 1:30 PM,0
33252,10,2026-09-08 2:00 PM,0
33253,10,2026-09-08 2:30 PM,0
33254,10,2026-09-08 3:00 PM,1
33255,10,2026-09-08 3:30 PM,1
33256,10,2026-09-08 4:00 PM,1
33257,10,2026-09-08 4:30 PM,0
33258,10,2026-09-08 5:00 PM,0
33259,10,2026-09-08 5:30 PM,0
33260,11,2026-09-08 8:00 AM,1
33261,11,2026-09-08 8:30 AM,0
33262,11,2026-09-08 9:00 AM,1
33263,11,2026-09-08 9:30 AM,0
33264,11,2026-09-08 10:00 AM,0
33265,11,2026-09-08 10:30 AM,0
33266,11,2026-09-08 11:00 AM,1
33267,11,2026-09-08 11:30 AM,0
33268,11,2026-09-08 12:00 PM,1
33269,11,2026-09-08 12:30 PM,1
33270,11,2026-09-08 1:00 PM,0
33271,11,2026-09-08 1:30 PM,1
33272,11,2026-09-08 2:00 PM,1
33273,11,2026-09-08 2:30 PM,1
33274,11,2026-09-08 3:00 PM,1
33275,11,2026-09-08 3:30 PM,0
33276,11,2026-09-08 4:00 PM,1
33277,11,2026-09-08 4:30 PM,1
33278,11,2026-09-08 5:00 PM,1
33279,11,2026-09-08 5:30 PM,1
33280,12,2026-09-08 8:00 AM,0
33281,12,2026-09-08 8:30 AM,1
33282,12,2026-09-08 9:00 AM,1
33283,12,2026-09-08 9:30 AM,1
33284,12,2026-09-08 10:00 AM,1
33285,12,2026-09-08 10:30 AM,1
33286,12,2026-09-08 11:00 AM,1
33287,12,2026-09-08 11:30 AM,1
33288,12,2026-09-08 12:00 PM,1
33289,12,2026-09-08 12:30 PM,1
33290,12,2026-09-08 1:00 PM,1
33291,12,2026-09-08 1:30 PM,0
33292,12,2026-09-08 2:00 PM,0
33293,12,2026-09-08 2:30 PM,1
33294,12,2026-09-08 3:00 PM,1
33295,12,2026-09-08 3:30 PM,1
33296,12,2026-09-08 4:00 PM,0
33297,12,2026-09-08 4:30 PM,1
33298,12,2026-09-08 5:00 PM,0
33299,12,2026-09-08 5:30 PM,1
33300,13,2026-09-08 8:00 AM,1
33301,13,2026-09-08 8:30 AM,1
33302,13,2026-09-08 9:00 AM,0
33303,13,2026-09-08 9:30 AM,0
33304,13,2026-09-08 10:00 AM,1
33305,13,2026-09-08 10:30 AM,1
33306,13,2026-09-08 11:00 AM,1
33307,13,2026-09-08 11:30 AM,1
33308,13,2026-09-08 12:00 PM,0
33309,13,2026-09-08 12:30 PM,0
33310,13,2026-09-08 1:00 PM,0
33311,13,2026-09-08 1:30 PM,1
33312,13,2026-09-08 2:00 PM,1
33313,13,2026-09-08 2:30 PM,1
33314,13,2026-09-08 3:00 PM,0
33315,13,2026-09-08 3:30 PM,0
33316,13,2026-09-08 4:00 PM,1
33317,13,2026-09-08 4:30 PM,1
33318,13,2026-09-08 5:00 PM,1
33319,13,2026-09-08 5:30 PM,1
33320,14,2026-09-08 8:00 AM,1
33321,14,2026-09-08 8:30 AM,1
33322,14,2026-09-08 9:00 AM,1
33323,14,2026-09-08 9:30 AM,0
33324,14,2026-09-08 10:00 AM,1
33325,14,2026-09-08 10:30 AM,0
33326,14,2026-09-08 11:00 AM,1
33327,14,2026-09-08 11:30 AM,1
33328,14,2026-09-08 12:00 PM,1
33329,14,2026-09-08 12:30 PM,1
33330,14,2026-09-08 1:00 PM,1
33331,14,2026-09-08 1:30 PM,1
33332,14,2026-09-08 2:00 PM,1
33333,14,2026-09-08 2:30 PM,1
33334,14,2026-09-08 3:00 PM,1
33335,14,2026-09-08 3:30 PM,0
33336,14,2026-09-08 4:00 PM,1
33337,14,2026-09-08 4:30 PM,1
33338,14,2026-09-08 5:00 PM,0
33339,14,2026-09-08 5:30 PM,1
33340,15,2026-09-08 8:00 AM,0
33341,15,2026-09-08 8:30 AM,0
33342,15,2026-09-08 9:00 AM,0
33343,15,2026-09-08 9:30 AM,1
33344,15,2026-09-08 10:00 AM,1
33345,15,2026-09-08 10:30 AM,1
33346,15,2026-09-08 11:00 AM,1
33347,15,2026-09-08 11:30 AM,1
33348,15,2026-09-08 12:00 PM,0
33349,15,2026-09-08 12:30 PM,1
33350,15,2026-09-08 1:00 PM,1
33351,15,2026-09-08 1:30 PM,1
33352,15,2026-09-08 2:00 PM,0
33353,15,2026-09-08 2:30 PM,1
33354,15,2026-09-08 3:00 PM,0
33355,15,2026-09-08 3:30 PM,1
33356,15,2026-09-08 4:00 PM,1
33357,15,2026-09-08 4:30 PM,1
33358,15,2026-09-08 5:00 PM,1
33359,15,2026-09-08 5:30 PM,1
33360,16,2026-09-08 8:00 AM,0
33361,16,2026-09-08 8:30 AM,0
33362,16,2026-09-08 9:00 AM,1
33363,16,2026-09-08 9:30 AM,1
33364,16,2026-09-08 10:00 AM,0
33365,16,2026-09-08 10:30 AM,1
33366,16,2026-09-08 11:00 AM,1
33367,16,2026-09-08 11:30 AM,1
33368,16,2026-09-08 12:00 PM,1
33369,16,2026-09-08 12:30 PM,1
33370,16,2026-09-08 1:00 PM,0
33371,16,2026-09-08 1:30 PM,1
33372,16,2026-09-08 2:00 PM,1
33373,16,2026-09-08 2:30 PM,1
33374,16,2026-09-08 3:00 PM,1
33375,16,2026-09-08 3:30 PM,1
33376,16,2026-09-08 4:00 PM,1
33377,16,2026-09-08 4:30 PM,0
33378,16,2026-09-08 5:00 PM,1
33379,16,2026-09-08 5:30 PM,0
33380,17,2026-09-08 8:00 AM,1
33381,17,2026-09-08 8:30 AM,1
33382,17,2026-09-08 9:00 AM,0
33383,17,2026-09-08 9:30 AM,0
33384,17,2026-09-08 10:00 AM,0
33385,17,2026-09-08 10:30 AM,1
33386,17,2026-09-08 11:00 AM,0
33387,17,2026-09-08 11:30 AM,0
33388,17,2026-09-08 12:00 PM,1
33389,17,2026-09-08 12:30 PM,1
33390,17,2026-09-08 1:00 PM,1
33391,17,2026-09-08 1:30 PM,0
33392,17,2026-09-08 2:00 PM,1
33393,17,2026-09-08 2:30 PM,1
33394,17,2026-09-08 3:00 PM,1
33395,17,2026-09-08 3:30 PM,0
33396,17,2026-09-08 4:00 PM,1
33397,17,2026-09-08 4:30 PM,1
33398,17,2026-09-08 5:00 PM,1
33399,17,2026-09-08 5:30 PM,1
33400,18,2026-09-08 8:00 AM,0
33401,18,2026-09-08 8:30 AM,0
33402,18,2026-09-08 9:00 AM,0
33403,18,2026-09-08 9:30 AM,1
33404,18,2026-09-08 10:00 AM,1
33405,18,2026-09-08 10:30 AM,1
33406,18,2026-09-08 11:00 AM,1
33407,18,2026-09-08 11:30 AM,1
33408,18,2026-09-08 12:00 PM,0
33409,18,2026-09-08 12:30 PM,0
33410,18,2026-09-08 1:00 PM,1
33411,18,2026-09-08 1:30 PM,0
33412,18,2026-09-08 2:00 PM,1
33413,18,2026-09-08 2:30 PM,0
33414,18,2026-09-08 3:00 PM,1
33415,18,2026-09-08 3:30 PM,1
33416,18,2026-09-08 4:00 PM,0
33417,18,2026-09-08 4:30 PM,1
33418,18,2026-09-08 5:00 PM,1
33419,18,2026-09-08 5:30 PM,1
33420,19,2026-09-08 8:00 AM,1
33421,19,2026-09-08 8:30 AM,1
33422,19,2026-09-08 9:00 AM,1
33423,19,2026-09-08 9:30 AM,1
33424,19,2026-09-08 10:00 AM,1
33425,19,2026-09-08 10:30 AM,1
33426,19,2026-09-08 11:00 AM,1
33427,19,2026-09-08 11:30 AM,1
33428,19,2026-09-08 12:00 PM,1
33429,19,2026-09-08 12:30 PM,1
33430,19,2026-09-08 1:00 PM,1
33431,19,2026-09-08 1:30 PM,1
33432,19,2026-09-08 2:00 PM,0
33433,19,2026-09-08 2:30 PM,1
33434,19,2026-09-08 3:00 PM,1
33435,19,2026-09-08 3:30 PM,0
33436,19,2026-09-08 4:00 PM,1
33437,19,2026-09-08 4:30 PM,1
33438,19,2026-09-08 5:00 PM,0
33439,19,2026-09-08 5:30 PM,1
33440,20,2026-09-08 8:00 AM,0
33441,20,2026-09-08 8:30 AM,1
33442,20,2026-09-08 9:00 AM,1
33443,20,2026-09-08 9:30 AM,1
33444,20,2026-09-08 10:00 AM,1
33445,20,2026-09-08 10:30 AM,0
33446,20,2026-09-08 11:00 AM,1
33447,20,2026-09-08 11:30 AM,0
33448,20,2026-09-08 12:00 PM,1
33449,20,2026-09-08 12:30 PM,1
33450,20,2026-09-08 1:00 PM,1
33451,20,2026-09-08 1:30 PM,0
33452,20,2026-09-08 2:00 PM,1
33453,20,2026-09-08 2:30 PM,1
33454,20,2026-09-08 3:00 PM,0
33455,20,2026-09-08 3:30 PM,1
33456,20,2026-09-08 4:00 PM,0
33457,20,2026-09-08 4:30 PM,0
33458,20,2026-09-08 5:00 PM,1
33459,20,2026-09-08 5:30 PM,1
33460,21,2026-09-08 8:00 AM,0
33461,21,2026-09-08 8:30 AM,1
33462,21,2026-09-08 9:00 AM,1
33463,21,2026-09-08 9:30 AM,0
33464,21,2026-09-08 10:00 AM,1
33465,21,2026-09-08 10:30 AM,0
33466,21,2026-09-08 11:00 AM,1
33467,21,2026-09-08 11:30 AM,1
33468,21,2026-09-08 12:00 PM,0
33469,21,2026-09-08 12:30 PM,1
33470,21,2026-09-08 1:00 PM,1
33471,21,2026-09-08 1:30 PM,0
33472,21,2026-09-08 2:00 PM,1
33473,21,2026-09-08 2:30 PM,0
33474,21,2026-09-08 3:00 PM,1
33475,21,2026-09-08 3:30 PM,1
33476,21,2026-09-08 4:00 PM,0
33477,21,2026-09-08 4:30 PM,0
33478,21,2026-09-08 5:00 PM,1
33479,21,2026-09-08 5:30 PM,1
33480,22,2026-09-08 8:00 AM,1
33481,22,2026-09-08 8:30 AM,1
33482,22,2026-09-08 9:00 AM,1
33483,22,2026-09-08 9:30 AM,1
33484,22,2026-09-08 10:00 AM,0
33485,22,2026-09-08 10:30 AM,0
33486,22,2026-09-08 11:00 AM,1
33487,22,2026-09-08 11:30 AM,1
33488,22,2026-09-08 12:00 PM,0
33489,22,2026-09-08 12:30 PM,0
33490,22,2026-09-08 1:00 PM,1
33491,22,2026-09-08 1:30 PM,0
33492,22,2026-09-08 2:00 PM,1
33493,22,2026-09-08 2:30 PM,0
33494,22,2026-09-08 3:00 PM,0
33495,22,2026-09-08 3:30 PM,1
33496,22,2026-09-08 4:00 PM,1
33497,22,2026-09-08 4:30 PM,1
33498,22,2026-09-08 5:00 PM,1
33499,22,2026-09-08 5:30 PM,1
33500,23,2026-09-08 8:00 AM,1
33501,23,2026-09-08 8:30 AM,1
33502,23,2026-09-08 9:00 AM,1
33503,23,2026-09-08 9:30 AM,0
33504,23,2026-09-08 10:00 AM,1
33505,23,2026-09-08 10:30 AM,1
33506,23,2026-09-08 11:00 AM,1
33507,23,2026-09-08 11:30 AM,0
33508,23,2026-09-08 12:00 PM,0
33509,23,2026-09-08 12:30 PM,1
33510,23,2026-09-08 1:00 PM,0
33511,23,2026-09-08 1:30 PM,1
33512,23,2026-09-08 2:00 PM,1
33513,23,2026-09-08 2:30 PM,1
33514,23,2026-09-08 3:00 PM,1
33515,23,2026-09-08 3:30 PM,1
33516,23,2026-09-08 4:00 PM,1
33517,23,2026-09-08 4:30 PM,0
33518,23,2026-09-08 5:00 PM,1
33519,23,2026-09-08 5:30 PM,1
33520,24,2026-09-08 8:00 AM,1
33521,24,2026-09-08 8:30 AM,0
33522,24,2026-09-08 9:00 AM,0
33523,24,2026-09-08 9:30 AM,0
33524,24,2026-09-08 10:00 AM,1
33525,24,2026-09-08 10:30 AM,0
33526,24,2026-09-08 11:00 AM,1
33527,24,2026-09-08 11:30 AM,0
33528,24,2026-09-08 12:00 PM,1
33529,24,2026-09-08 12:30 PM,1
33530,24,2026-09-08 1:00 PM,1
33531,24,2026-09-08 1:30 PM,0
33532,24,2026-09-08 2:00 PM,1
33533,24,2026-09-08 2:30 PM,0
33534,24,2026-09-08 3:00 PM,0
33535,24,2026-09-08 3:30 PM,0
33536,24,2026-09-08 4:00 PM,1
33537,24,2026-09-08 4:30 PM,1
33538,24,2026-09-08 5:00 PM,0
33539,24,2026-09-08 5:30 PM,1
33540,25,2026-09-08 8:00 AM,1
33541,25,2026-09-08 8:30 AM,0
33542,25,2026-09-08 9:00 AM,1
33543,25,2026-09-08 9:30 AM,1
33544,25,2026-09-08 10:00 AM,1
33545,25,2026-09-08 10:30 AM,0
33546,25,2026-09-08 11:00 AM,1
33547,25,2026-09-08 11:30 AM,1
33548,25,2026-09-08 12:00 PM,1
33549,25,2026-09-08 12:30 PM,1
33550,25,2026-09-08 1:00 PM,0
33551,25,2026-09-08 1:30 PM,0
33552,25,2026-09-08 2:00 PM,1
33553,25,2026-09-08 2:30 PM,1
33554,25,2026-09-08 3:00 PM,0
33555,25,2026-09-08 3:30 PM,1
33556,25,2026-09-08 4:00 PM,1
33557,25,2026-09-08 4:30 PM,1
33558,25,2026-09-08 5:00 PM,0
33559,25,2026-09-08 5:30 PM,1
33560,26,2026-09-08 8:00 AM,0
33561,26,2026-09-08 8:30 AM,1
33562,26,2026-09-08 9:00 AM,0
33563,26,2026-09-08 9:30 AM,1
33564,26,2026-09-08 10:00 AM,1
33565,26,2026-09-08 10:30 AM,1
33566,26,2026-09-08 11:00 AM,1
33567,26,2026-09-08 11:30 AM,1
33568,26,2026-09-08 12:00 PM,0
33569,26,2026-09-08 12:30 PM,1
33570,26,2026-09-08 1:00 PM,1
33571,26,2026-09-08 1:30 PM,1
33572,26,2026-09-08 2:00 PM,0
33573,26,2026-09-08 2:30 PM,1
33574,26,2026-09-08 3:00 PM,1
33575,26,2026-09-08 3:30 PM,1
33576,26,2026-09-08 4:00 PM,1
33577,26,2026-09-08 4:30 PM,1
33578,26,2026-09-08 5:00 PM,0
33579,26,2026-09-08 5:30 PM,1
33580,27,2026-09-08 8:00 AM,1
33581,27,2026-09-08 8:30 AM,1
33582,27,2026-09-08 9:00 AM,1
33583,27,2026-09-08 9:30 AM,0
33584,27,2026-09-08 10:00 AM,0
33585,27,2026-09-08 10:30 AM,1
33586,27,2026-09-08 11:00 AM,0
